"GEO_ID","NAME","B08006_001E","B08006_001M","B08006_002E","B08006_002M","B08006_003E","B08006_003M","B08006_004E","B08006_004M","B08006_005E","B08006_005M","B08006_006E","B08006_006M","B08006_007E","B08006_007M","B08006_008E","B08006_008M","B08006_009E","B08006_009M","B08006_010E","B08006_010M","B08006_011E","B08006_011M","B08006_012E","B08006_012M","B08006_013E","B08006_013M","B08006_014E","B08006_014M","B08006_015E","B08006_015M","B08006_016E","B08006_016M","B08006_017E","B08006_017M","B08006_018E","B08006_018M","B08006_019E","B08006_019M","B08006_020E","B08006_020M","B08006_021E","B08006_021M","B08006_022E","B08006_022M","B08006_023E","B08006_023M","B08006_024E","B08006_024M","B08006_025E","B08006_025M","B08006_026E","B08006_026M","B08006_027E","B08006_027M","B08006_028E","B08006_028M","B08006_029E","B08006_029M","B08006_030E","B08006_030M","B08006_031E","B08006_031M","B08006_032E","B08006_032M","B08006_033E","B08006_033M","B08006_034E","B08006_034M","B08006_035E","B08006_035M","B08006_036E","B08006_036M","B08006_037E","B08006_037M","B08006_038E","B08006_038M","B08006_039E","B08006_039M","B08006_040E","B08006_040M","B08006_041E","B08006_041M","B08006_042E","B08006_042M","B08006_043E","B08006_043M","B08006_044E","B08006_044M","B08006_045E","B08006_045M","B08006_046E","B08006_046M","B08006_047E","B08006_047M","B08006_048E","B08006_048M","B08006_049E","B08006_049M","B08006_050E","B08006_050M","B08006_051E","B08006_051M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Car, truck, or van:","Margin of Error!!Total:!!Car, truck, or van:","Estimate!!Total:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Margin of Error!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Estimate!!Total:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Bicycle","Margin of Error!!Total:!!Bicycle","Estimate!!Total:!!Walked","Margin of Error!!Total:!!Walked","Estimate!!Total:!!Taxicab, motorcycle, or other means","Margin of Error!!Total:!!Taxicab, motorcycle, or other means","Estimate!!Total:!!Worked from home","Margin of Error!!Total:!!Worked from home","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Car, truck, or van:","Margin of Error!!Total:!!Male:!!Car, truck, or van:","Estimate!!Total:!!Male:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Margin of Error!!Total:!!Male:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Estimate!!Total:!!Male:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Male:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Male:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Male:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Male:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Male:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Male:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Male:!!Bicycle","Margin of Error!!Total:!!Male:!!Bicycle","Estimate!!Total:!!Male:!!Walked","Margin of Error!!Total:!!Male:!!Walked","Estimate!!Total:!!Male:!!Taxicab, motorcycle, or other means","Margin of Error!!Total:!!Male:!!Taxicab, motorcycle, or other means","Estimate!!Total:!!Male:!!Worked from home","Margin of Error!!Total:!!Male:!!Worked from home","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Car, truck, or van:","Margin of Error!!Total:!!Female:!!Car, truck, or van:","Estimate!!Total:!!Female:!!Car, truck, or van:!!Drove alone","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Drove alone","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool","Estimate!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Margin of Error!!Total:!!Female:!!Car, truck, or van:!!Carpooled:!!In 4-or-more-person carpool","Estimate!!Total:!!Female:!!Public transportation (excluding taxicab):","Margin of Error!!Total:!!Female:!!Public transportation (excluding taxicab):","Estimate!!Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Margin of Error!!Total:!!Female:!!Public transportation (excluding taxicab):!!Bus","Estimate!!Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Margin of Error!!Total:!!Female:!!Public transportation (excluding taxicab):!!Subway or elevated rail","Estimate!!Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Margin of Error!!Total:!!Female:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail","Estimate!!Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error!!Total:!!Female:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)","Estimate!!Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Margin of Error!!Total:!!Female:!!Public transportation (excluding taxicab):!!Ferryboat","Estimate!!Total:!!Female:!!Bicycle","Margin of Error!!Total:!!Female:!!Bicycle","Estimate!!Total:!!Female:!!Walked","Margin of Error!!Total:!!Female:!!Walked","Estimate!!Total:!!Female:!!Taxicab, motorcycle, or other means","Margin of Error!!Total:!!Female:!!Taxicab, motorcycle, or other means","Estimate!!Total:!!Female:!!Worked from home","Margin of Error!!Total:!!Female:!!Worked from home",
"1600000US0600135","Acalanes Ridge CDP, California","491","193","267","134","267","134","0","14","0","14","0","14","0","14","23","35","0","14","23","35","0","14","0","14","0","14","0","14","48","57","4","10","149","92","229","90","106","74","106","74","0","14","0","14","0","14","0","14","23","35","0","14","23","35","0","14","0","14","0","14","0","14","0","14","4","10","96","69","262","116","161","82","161","82","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","48","57","0","14","53","42",
"1600000US0600156","Acampo CDP, California","133","127","133","127","133","127","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","44","65","44","65","44","65","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","89","111","89","111","89","111","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600212","Acton CDP, California","3340","438","2595","436","2285","405","310","133","203","109","23","30","84","80","69","71","42","67","0","19","14","16","13","20","0","19","0","19","19","22","54","53","603","182","1976","283","1572","292","1446","272","126","91","42","38","0","19","84","80","47","68","42","67","0","19","5","8","0","19","0","19","0","19","6","11","27","32","324","118","1364","275","1023","258","839","238","184","98","161","97","23","30","0","19","22","25","0","19","0","19","9","14","13","20","0","19","0","19","13","20","27","44","279","123",
"1600000US0600296","Adelanto city, California","12645","641","11617","642","10032","663","1585","424","905","316","379","200","301","189","78","145","78","145","0","29","0","29","0","29","0","29","0","29","51","52","200","97","699","243","7013","563","6606","565","5670","522","936","244","568","213","330","174","38","61","0","29","0","29","0","29","0","29","0","29","0","29","0","29","29","39","160","101","218","123","5632","602","5011","579","4362","598","649","273","337","159","49","58","263","181","78","145","78","145","0","29","0","29","0","29","0","29","0","29","22","35","40","46","481","198",
"1600000US0600310","Adin CDP, California","38","51","26","36","26","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","0","14","3","11","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","0","14","3","11","26","36","26","36","26","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600394","Agoura Hills city, California","9275","543","6541","540","6134","516","407","183","225","141","20","26","162","104","14","23","14","23","0","21","0","21","0","21","0","21","43","64","74","66","105","105","2498","472","4940","401","3598","377","3430","356","168","93","120","81","0","21","48","44","14","23","14","23","0","21","0","21","0","21","0","21","0","21","44","44","45","52","1239","281","4335","378","2943","335","2704","327","239","138","105","83","20","26","114","83","0","21","0","21","0","21","0","21","0","21","0","21","43","64","30","33","60","93","1259","282",
"1600000US0600450","Agua Dulce CDP, California","1337","272","994","246","921","236","73","61","43","49","17","21","13","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","78","95","30","36","235","97","722","171","537","154","512","148","25","28","12","18","0","14","13","20","0","14","0","14","0","14","0","14","0","14","0","14","0","14","45","56","7","12","133","81","615","166","457","145","409","144","48","53","31","47","17","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","41","23","35","102","50",
"1600000US0600464","Aguanga CDP, California","238","154","169","135","147","118","22","34","22","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","10","0","14","68","65","136","97","67","69","45","40","22","34","22","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","10","0","14","68","65","102","104","102","104","102","104","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600478","Ahwahnee CDP, California","437","178","286","157","236","142","50","63","37","57","0","14","13","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","40","63","36","56","75","60","184","96","107","74","90","67","17","27","4","9","0","14","13","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","36","56","41","34","253","127","179","113","146","108","33","54","33","54","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","40","63","0","14","34","32",
"1600000US0600535","Airport CDP, California","502","273","442","269","386","263","56","53","14","25","21","35","21","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","25","37","39","16","23","205","109","182","105","150","106","32","34","0","14","11","18","21","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","23","29","0","14","297","175","260","171","236","166","24","32","14","25","10","17","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","25","14","24","16","23",
"1600000US0600562","Alameda city, California","38556","1086","20464","968","18008","898","2456","505","1788","470","442","169","226","139","4696","449","1771","285","786","208","48","35","84","78","2007","374","954","256","984","274","618","169","10840","861","19658","674","10233","700","9141","662","1092","277","731","210","174","92","187","138","2542","349","963","170","340","114","10","13","62","69","1167","274","741","223","504","199","374","147","5264","512","18898","773","10231","658","8867","639","1364","367","1057","345","268","133","39","29","2154","322","808","207","446","170","38","32","22","36","840","235","213","148","480","168","244","114","5576","649",
"1600000US0600618","Alamo CDP, California","6472","797","3990","658","3473","604","517","290","517","290","0","21","0","21","283","166","0","21","187","112","96","112","0","21","0","21","0","21","148","112","110","97","1941","384","3716","459","2265","459","2092","431","173","150","173","150","0","21","0","21","129","90","0","21","129","90","0","21","0","21","0","21","0","21","92","78","96","94","1134","240","2756","490","1725","412","1381","365","344","175","344","175","0","21","0","21","154","123","0","21","58","43","96","112","0","21","0","21","0","21","56","49","14","22","807","240",
"1600000US0600674","Albany city, California","10053","404","4122","369","3763","365","359","121","310","113","22","20","27","42","1640","224","785","151","675","147","135","69","25","24","20","18","348","96","486","195","86","36","3371","327","5085","366","2171","256","2007","245","164","72","141","69","9","10","14","22","843","131","407","85","350","94","67","39","13","20","6","9","214","74","232","267","55","32","1570","233","4968","317","1951","216","1756","228","195","80","169","76","13","13","13","20","797","172","378","121","325","96","68","54","12","13","14","17","134","60","254","146","31","23","1801","240",
"1600000US0600716","Albion CDP, California","87","93","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","17","10","18","0","14","70","88","77","91","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","17","0","14","0","14","70","88","10","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","18","0","14","0","14",
"1600000US0600786","Alderpoint CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600884","Alhambra city, California","40498","1029","32919","1028","28981","1040","3938","562","2964","483","650","197","324","128","1038","226","989","225","40","36","0","32","9","16","0","32","118","68","827","375","604","196","4992","540","21549","775","17647","713","15842","732","1805","294","1211","227","396","143","198","102","341","102","325","97","7","12","0","32","9","16","0","32","61","51","486","338","336","136","2678","394","18949","869","15272","812","13139","761","2133","339","1753","307","254","110","126","61","697","188","664","189","33","29","0","32","0","32","0","32","57","47","341","184","268","113","2314","346",
"1600000US0600898","Alhambra Valley CDP, California","366","152","197","99","197","99","0","14","0","14","0","14","0","14","14","23","0","14","14","23","0","14","0","14","0","14","0","14","13","19","0","14","142","103","164","76","89","52","89","52","0","14","0","14","0","14","0","14","14","23","0","14","14","23","0","14","0","14","0","14","0","14","0","14","0","14","61","55","202","87","108","67","108","67","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","19","0","14","81","62",
"1600000US0600947","Aliso Viejo city, California","28517","821","20956","1032","18887","985","2069","460","1392","301","329","206","348","284","176","119","125","93","0","32","51","64","0","32","0","32","43","37","382","152","260","112","6700","594","15143","506","10853","602","9956","604","897","233","568","146","204","153","125","95","151","115","106","89","0","32","45","63","0","32","0","32","37","34","190","104","100","46","3812","435","13374","741","10103","764","8931","736","1172","343","824","218","125","86","223","247","25","26","19","23","0","32","6","12","0","32","0","32","6","11","192","106","160","100","2888","349",
"1600000US0600982","Alleghany CDP, California","18","27","18","27","18","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","27","18","27","18","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0600996","Allendale CDP, California","877","266","800","229","722","209","78","62","45","47","21","28","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","77","71","440","139","394","118","355","111","39","34","23","24","4","9","12","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","46","50","437","147","406","130","367","120","39","36","22","24","17","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","31","32",
"1600000US0601010","Allensworth CDP, California","159","67","159","67","104","47","55","41","20","21","26","33","9","12","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","94","48","94","48","63","32","31","26","8","11","20","24","3","4","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","65","27","65","27","41","23","24","17","12","11","6","10","6","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601094","Almanor CDP, California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601150","Alondra Park CDP, California","4158","414","3228","324","2746","344","482","159","333","135","112","83","37","44","239","164","239","164","0","19","0","19","0","19","0","19","219","213","178","127","107","78","187","94","2314","410","1699","256","1497","240","202","106","139","91","63","64","0","19","78","71","78","71","0","19","0","19","0","19","0","19","219","213","169","125","42","50","107","66","1844","253","1529","238","1249","217","280","120","194","96","49","51","37","44","161","122","161","122","0","19","0","19","0","19","0","19","0","19","9","16","65","59","80","57",
"1600000US0601164","Alpaugh CDP, California","245","112","238","108","196","101","42","29","36","23","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","10","0","14","0","14","174","99","167","98","147","96","20","23","14","15","0","14","6","10","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","10","0","14","0","14","71","37","71","37","49","34","22","18","22","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601192","Alpine CDP, California","6739","748","5883","660","5468","676","415","194","274","169","61","60","80","64","50","76","50","76","0","21","0","21","0","21","0","21","0","21","56","60","62","48","688","335","3519","498","3259","484","3152","502","107","83","90","79","0","21","17","26","26","61","26","61","0","21","0","21","0","21","0","21","0","21","18","25","62","48","154","76","3220","454","2624","343","2316","341","308","158","184","132","61","60","63","48","24","55","24","55","0","21","0","21","0","21","0","21","0","21","38","42","0","21","534","321",
"1600000US0601228","Alpine Village CDP, California","100","57","83","54","82","54","1","2","1","2","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","13","53","46","51","46","51","46","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","3","47","26","32","23","31","24","1","2","1","2","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","11",
"1600000US0601276","Alta CDP, California","392","202","262","115","241","108","21","24","21","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","130","167","230","136","137","61","124","59","13","13","13","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","93","121","162","86","125","73","117","70","8","11","8","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","37","47",
"1600000US0601290","Altadena CDP, California","20139","1130","14438","1166","13158","1005","1280","323","922","273","238","100","120","98","297","242","83","64","23","30","34","23","157","229","0","29","70","50","223","123","389","185","4722","574","10161","652","7307","675","6560","605","747","248","533","216","126","79","88","88","223","232","26","37","14","17","34","23","149","226","0","29","70","50","113","88","124","70","2324","364","9978","757","7131","750","6598","700","533","163","389","143","112","64","32","42","74","56","57","54","9","14","0","29","8","12","0","29","0","29","110","77","265","172","2398","378",
"1600000US0601358","Alta Sierra CDP (Kern County), California","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1600000US0601360","Alta Sierra CDP (Nevada County), California","3170","477","2473","435","2164","410","309","164","208","143","41","50","60","70","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","40","39","657","361","1438","230","1211","254","1072","260","139","118","139","118","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","15","23","212","154","1732","342","1262","281","1092","276","170","113","69","71","41","50","60","70","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","25","30","445","247",
"1600000US0601416","Alto CDP, California","429","185","386","174","386","174","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","66","185","115","185","115","185","115","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","244","111","201","91","201","91","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","66",
"1600000US0601444","Alturas city, California","971","161","753","153","704","159","49","55","49","55","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","122","99","7","11","89","57","295","93","216","77","195","76","21","27","21","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","60","48","7","11","12","8","676","130","537","127","509","133","28","31","28","31","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","62","58","0","14","77","55",
"1600000US0601458","Alum Rock CDP, California","5987","731","5492","662","4744","642","748","234","496","176","139","108","113","108","26","34","26","34","0","21","0","21","0","21","0","21","0","21","51","52","53","51","365","155","3368","443","3124","398","2671","340","453","208","331","169","61","52","61","100","18","30","18","30","0","21","0","21","0","21","0","21","0","21","0","21","0","21","226","111","2619","438","2368","424","2073","410","295","115","165","82","78","77","52","40","8","13","8","13","0","21","0","21","0","21","0","21","0","21","51","52","53","51","139","97",
"1600000US0601514","Amador City city, California","131","67","93","47","90","46","3","6","3","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","0","14","37","34","76","40","67","34","64","33","3","6","3","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","14","55","34","26","18","26","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","0","14","28","23",
"1600000US0601518","Amador Pines CDP, California","207","99","164","82","164","82","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","34","28","75","49","66","45","66","45","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","0","14","132","67","98","62","98","62","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","34","28",
"1600000US0601640","American Canyon city, California","10520","474","9142","445","8031","447","1111","222","626","180","267","138","218","93","212","103","123","85","12","23","0","25","0","25","77","48","6","10","72","51","190","126","898","209","5265","363","4631","357","3998","328","633","166","407","128","143","105","83","44","61","45","51","42","0","25","0","25","0","25","10","10","6","10","61","50","110","99","396","118","5255","375","4511","352","4033","377","478","150","219","103","124","81","135","76","151","85","72","71","12","23","0","25","0","25","67","45","0","25","11","14","80","77","502","164",
"1600000US0601651","Amesti CDP, California","1197","239","1008","202","907","179","101","72","6","10","62","49","33","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","176","91","635","179","555","155","518","131","37","43","0","14","37","43","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","80","47","562","137","453","127","389","132","64","46","6","10","25","23","33","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","96","50",
"1600000US0602000","Anaheim city, California","171161","2460","145426","2517","126836","2697","18590","1290","13493","1101","2865","657","2232","540","3247","465","2825","429","58","40","320","141","35","35","9","13","830","271","2839","372","2829","477","15990","1140","91676","1842","79434","1798","69794","1909","9640","777","6870","666","1515","383","1255","393","1524","313","1328","311","31","38","130","88","35","35","0","32","691","258","1283","250","1399","382","7345","674","79485","1901","65992","1717","57042","1746","8950","802","6623","687","1350","362","977","281","1723","335","1497","307","27","38","190","108","0","32","9","13","139","89","1556","281","1430","330","8645","843",
"1600000US0602028","Anchor Bay CDP, California","251","214","235","214","226","214","9","13","9","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","27","0","14","0","14","84","105","84","105","84","105","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","167","138","151","137","142","137","9","13","9","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","27","0","14","0","14",
"1600000US0602042","Anderson city, California","4670","403","4059","423","3446","372","613","256","500","226","93","80","20","24","6","11","6","11","0","21","0","21","0","21","0","21","68","62","29","26","83","64","425","163","2391","255","2024","278","1772","255","252","127","236","130","16","23","0","21","0","21","0","21","0","21","0","21","0","21","0","21","58","58","12","17","61","55","236","120","2279","325","2035","323","1674","280","361","165","264","153","77","77","20","24","6","11","6","11","0","21","0","21","0","21","0","21","10","15","17","26","22","34","189","101",
"1600000US0602112","Angels city, California","1286","223","920","274","910","274","10","21","10","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","222","154","21","31","123","99","500","132","362","114","362","114","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","84","97","21","31","33","46","786","215","558","292","548","290","10","21","10","21","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","138","136","0","14","90","101",
"1600000US0602168","Angwin CDP, California","1450","214","1004","210","884","208","120","75","95","67","16","32","9","14","13","18","7","15","0","14","0","14","6","9","0","14","7","13","211","69","5","8","210","101","771","149","531","118","500","123","31","30","12","16","10","21","9","14","6","9","0","14","0","14","0","14","6","9","0","14","0","14","104","70","5","8","125","87","679","159","473","137","384","125","89","60","83","58","6","11","0","14","7","15","7","15","0","14","0","14","0","14","0","14","7","13","107","53","0","14","85","39",
